"Dataset","GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","Display","Numeric","Low","High","Comments"
"CYCU","WHS7_108","PUBLISHED","2011","AMR","CHL","606.7","606.74",,,
"CYCU","WHS7_104","PUBLISHED","2000","AFR","ZMB","9.3","9.32",,,
"CYCU","WHS7_105","PUBLISHED","2005","SEAR","NPL","58.9","58.88",,,
"CYCU","WHS7_105","PUBLISHED","2009","EMR","ARE","1697.7","1697.71",,,
"CYCU","WHS7_104","PUBLISHED","1997","WPR","FSM","138.8","138.82",,,
"CYCU","WHS7_156","PUBLISHED","2009","EUR","UKR","197.6","197.62",,,
"CYCU","WHS7_108","PUBLISHED","2006","EMR","EGY","112.2","112.18",,,
"CYCU","WHS7_108","PUBLISHED","2009","AMR","ECU","237.4","237.43",,,
"CYCU","WHS7_156","PUBLISHED","2000","AMR","PAN","295.3","295.34",,,
"CYCU","WHS7_108","PUBLISHED","2005","EMR","LBY","245.4","245.43",,,
"CYCU","WHS7_108","PUBLISHED","1997","EMR","PAK","12.9","12.89",,,
"CYCU","WHS7_156","PUBLISHED","2012","AFR","CAF","17.8","17.77",,,
"CYCU","WHS7_105","PUBLISHED","2003","AFR","COG","78.3","78.28",,,
"CYCU","WHS7_108","PUBLISHED","2002","AMR","BRA","237.0","236.97",,,
"CYCU","WHS7_105","PUBLISHED","2006","AFR","RWA","89.8","89.77",,,
"CYCU","WHS7_104","PUBLISHED","2009","AMR","BHS","778.0","777.99",,,
"CYCU","WHS7_104","PUBLISHED","2001","WPR","PNG","20.9","20.87",,,
"CYCU","WHS7_105","PUBLISHED","2010","EUR","SRB","1183.4","1183.44",,,
"CYCU","WHS7_105","PUBLISHED","1999","EMR","IRQ","20.6","20.62",,,
"CYCU","WHS7_104","PUBLISHED","2008","WPR","FSM","292.1","292.11",,,
"CYCU","WHS7_105","PUBLISHED","2000","AFR","GNB","85.7","85.72",,,
"CYCU","WHS7_156","PUBLISHED","2002","SEAR","MDV","152.1","152.07",,,
"CYCU","WHS7_104","PUBLISHED","2002","EUR","AUT","1943.5","1943.48",,,
"CYCU","WHS7_104","PUBLISHED","1996","EUR","ISR","980.4","980.36",,,
"CYCU","WHS7_104","PUBLISHED","2011","EUR","MDA","101.9","101.92",,,
"CYCU","WHS7_108","PUBLISHED","2003","WPR","JPN","1796.4","1796.41",,,
"CYCU","WHS7_156","PUBLISHED","2005","WPR","NZL","2288.2","2288.19",,,
"CYCU","WHS7_156","PUBLISHED","1999","AFR","MUS","127.2","127.16",,,
"CYCU","WHS7_108","PUBLISHED","2002","EUR","DNK","2425.2","2425.15",,,
"CYCU","WHS7_105","PUBLISHED","2001","EMR","QAT","1724.6","1724.62",,,
"CYCU","WHS7_156","PUBLISHED","2010","WPR","TUV","439.0","439.01",,,
"CYCU","WHS7_104","PUBLISHED","2002","AMR","JAM","103.1","103.13",,,
"CYCU","WHS7_108","PUBLISHED","2008","EUR","EST","1039.9","1039.91",,,
"CYCU","WHS7_104","PUBLISHED","2003","EUR","SRB","121.1","121.11",,,
"CYCU","WHS7_108","PUBLISHED","2006","EMR","SAU","588.0","588.03",,,
"CYCU","WHS7_108","PUBLISHED","2003","WPR","SGP","517.8","517.78",,,
"CYCU","WHS7_105","PUBLISHED","2006","WPR","MNG","171.3","171.3",,,
"CYCU","WHS7_108","PUBLISHED","1998","AFR","CIV","22.2","22.24",,,
"CYCU","WHS7_156","PUBLISHED","2007","AFR","MDG","19.0","19",,,
"CYCU","WHS7_104","PUBLISHED","1996","AFR","SLE","5.0","5.04",,,
"CYCU","WHS7_105","PUBLISHED","2007","AMR","DMA","558.6","558.57",,,
"CYCU","WHS7_104","PUBLISHED","2008","AMR","HTI","9.0","9.01",,,
"CYCU","WHS7_104","PUBLISHED","2001","EUR","HUN","258.2","258.16",,,
"CYCU","WHS7_156","PUBLISHED","2006","EUR","LTU","552.0","552.03",,,
"CYCU","WHS7_105","PUBLISHED","1995","EUR","SMR","1929.6","1929.57",,,
"CYCU","WHS7_156","PUBLISHED","1995","AMR","CRI","219.4","219.36",,,
"CYCU","WHS7_156","PUBLISHED","2006","EUR","BEL","3607.6","3607.63",,,
"CYCU","WHS7_105","PUBLISHED","1995","EUR","HUN","656.7","656.73",,,
"CYCU","WHS7_104","PUBLISHED","2009","WPR","TUV","353.2","353.2",,,
"CYCU","WHS7_108","PUBLISHED","2006","AFR","LBR","7.5","7.54",,,
"CYCU","WHS7_104","PUBLISHED","2005","AFR","TGO","7.2","7.24",,,
"CYCU","WHS7_156","PUBLISHED","2001","AMR","BLZ","160.1","160.08",,,
"CYCU","WHS7_104","PUBLISHED","1995","WPR","PLW","527.5","527.54",,,
"CYCU","WHS7_105","PUBLISHED","2005","SEAR","TLS","70.6","70.57",,,
"CYCU","WHS7_108","PUBLISHED","2007","AMR","GUY","84.5","84.49",,,
"CYCU","WHS7_105","PUBLISHED","2009","EUR","RUS","1171.5","1171.45",,,
"CYCU","WHS7_104","PUBLISHED","1998","AFR","BEN","7.3","7.27",,,
"CYCU","WHS7_105","PUBLISHED","1998","AFR","MRT","63.4","63.39",,,
"CYCU","WHS7_108","PUBLISHED","2003","EUR","AND","1526.4","1526.41",,,
"CYCU","WHS7_156","PUBLISHED","2006","WPR","PLW","847.3","847.26",,,
"CYCU","WHS7_104","PUBLISHED","2005","AFR","GHA","23.4","23.37",,,
"CYCU","WHS7_105","PUBLISHED","2000","EUR","PRT","1659.2","1659.23",,,
"CYCU","WHS7_108","PUBLISHED","2005","EMR","SDN","22.1","22.11",,,
"CYCU","WHS7_108","PUBLISHED","1997","WPR","WSM","93.9","93.91",,,
"CYCU","WHS7_156","PUBLISHED","2009","WPR","KOR","1204.4","1204.37",,,
"CYCU","WHS7_105","PUBLISHED","2007","SEAR","IDN","112.7","112.73",,,
"CYCU","WHS7_104","PUBLISHED","2009","EUR","AZE","66.0","66",,,
"CYCU","WHS7_105","PUBLISHED","1996","EUR","IRL","1274.5","1274.47",,,
"CYCU","WHS7_104","PUBLISHED","1997","EUR","KGZ","9.6","9.55",,,
"CYCU","WHS7_104","PUBLISHED","2006","WPR","KOR","658.2","658.17",,,
"CYCU","WHS7_156","PUBLISHED","2012","AMR","DOM","310.4","310.36",,,
"CYCU","WHS7_108","PUBLISHED","2010","EUR","BIH","608.0","608.02",,,
"CYCU","WHS7_104","PUBLISHED","2012","EUR","BLR","261.5","261.48",,,
"CYCU","WHS7_108","PUBLISHED","2009","WPR","KIR","249.5","249.5",,,
"CYCU","WHS7_105","PUBLISHED","1998","WPR","VNM","59.3","59.25",,,
"CYCU","WHS7_105","PUBLISHED","2004","WPR","MHL","332.5","332.47",,,
"CYCU","WHS7_104","PUBLISHED","1997","AFR","BFA","4.8","4.75",,,
"CYCU","WHS7_105","PUBLISHED","1999","AFR","COD","11.2","11.15",,,
"CYCU","WHS7_108","PUBLISHED","2005","AFR","STP","82.2","82.21",,,
"CYCU","WHS7_156","PUBLISHED","2010","AFR","SEN","47.8","47.79",,,
"CYCU","WHS7_104","PUBLISHED","2000","AMR","GRD","176.4","176.4",,,
"CYCU","WHS7_105","PUBLISHED","2012","EUR","MCO","6026.1","6026.06",,,
"CYCU","WHS7_108","PUBLISHED","2007","EUR","KAZ","194.5","194.51",,,
"CYCU","WHS7_104","PUBLISHED","1999","EUR","SVN","665.4","665.39",,,
"CYCU","WHS7_104","PUBLISHED","1998","WPR","MYS","51.8","51.81",,,
"CYCU","WHS7_105","PUBLISHED","2005","EUR","TKM","140.6","140.61",,,
"CYCU","WHS7_108","PUBLISHED","2005","AFR","GMB","39.3","39.31",,,
"CYCU","WHS7_108","PUBLISHED","2000","AFR","CMR","15.3","15.33",,,
"CYCU","WHS7_104","PUBLISHED","2004","AFR","LBR","3.5","3.54",,,
"CYCU","WHS7_156","PUBLISHED","2007","AFR","NER","22.3","22.29",,,
"CYCU","WHS7_105","PUBLISHED","2001","AMR","BLZ","245.5","245.48",,,
"CYCU","WHS7_105","PUBLISHED","1999","EUR","ISL","2770.9","2770.94",,,
"CYCU","WHS7_105","PUBLISHED","2002","EMR","LBY","535.3","535.3",,,
"CYCU","WHS7_104","PUBLISHED","1998","EMR","SOM","3.5","3.46",,,
"CYCU","WHS7_156","PUBLISHED","2010","AFR","MOZ","22.1","22.13",,,
"CYCU","WHS7_104","PUBLISHED","2012","AMR","CAN","4021.6","4021.61",,,
"CYCU","WHS7_156","PUBLISHED","1996","AMR","GTM","55.9","55.85",,,
"CYCU","WHS7_156","PUBLISHED","1999","SEAR","BGD","9.5","9.5",,,
"CYCU","WHS7_105","PUBLISHED","2001","EMR","YEM","95.8","95.8",,,
"CYCU","WHS7_105","PUBLISHED","2005","EUR","GBR","2733.0","2732.96",,,
"CYCU","WHS7_108","PUBLISHED","1995","EUR","ROU","137.1","137.12",,,
"CYCU","WHS7_156","PUBLISHED","2004","EUR","LUX","6145.3","6145.32",,,
"CYCU","WHS7_104","PUBLISHED","2012","EUR","POL","598.4","598.43",,,
"CYCU","WHS7_156","PUBLISHED","1996","EUR","ESP","1178.1","1178.12",,,
"CYCU","WHS7_104","PUBLISHED","2006","AFR","BDI","5.8","5.75",,,
"CYCU","WHS7_105","PUBLISHED","2004","AFR","NGA","115.0","114.95",,,
"CYCU","WHS7_108","PUBLISHED","2000","EMR","DJI","61.3","61.3",,,
"CYCU","WHS7_104","PUBLISHED","2008","WPR","KIR","156.0","156.04",,,
"CYCU","WHS7_104","PUBLISHED","2003","WPR","FSM","207.1","207.11",,,
"CYCU","WHS7_105","PUBLISHED","2009","WPR","FSM","453.2","453.16",,,
"CYCU","WHS7_156","PUBLISHED","2010","AMR","COL","417.6","417.6",,,
"CYCU","WHS7_108","PUBLISHED","1995","AMR","TTO","202.9","202.87",,,
"CYCU","WHS7_156","PUBLISHED","1999","EUR","AUT","2698.3","2698.3",,,
"CYCU","WHS7_156","PUBLISHED","2009","EUR","EST","968.3","968.29",,,
"CYCU","WHS7_105","PUBLISHED","2011","EUR","ROU","863.9","863.89",,,
"CYCU","WHS7_108","PUBLISHED","1997","AFR","GNB","28.8","28.79",,,
"CYCU","WHS7_108","PUBLISHED","2008","AMR","CAN","2822.5","2822.51",,,
"CYCU","WHS7_156","PUBLISHED","2008","AFR","TZA","26.2","26.23",,,
"CYCU","WHS7_104","PUBLISHED","1997","AMR","BHS","407.7","407.7",,,
"CYCU","WHS7_105","PUBLISHED","2008","SEAR","IND","114.0","113.98",,,
"CYCU","WHS7_156","PUBLISHED","2005","EMR","IRQ","54.8","54.79",,,
"CYCU","WHS7_105","PUBLISHED","2011","WPR","FJI","180.9","180.85",,,
"CYCU","WHS7_104","PUBLISHED","2011","EUR","ARM","66.3","66.34",,,
"CYCU","WHS7_156","PUBLISHED","1999","EMR","LBN","599.3","599.32",,,
"CYCU","WHS7_104","PUBLISHED","2011","EMR","QAT","1366.2","1366.22",,,
"CYCU","WHS7_108","PUBLISHED","2007","AFR","MUS","216.7","216.74",,,
"CYCU","WHS7_108","PUBLISHED","2003","AFR","ZAF","258.6","258.61",,,
"CYCU","WHS7_105","PUBLISHED","1998","AMR","KNA","594.5","594.47",,,
"CYCU","WHS7_104","PUBLISHED","2002","AMR","LCA","151.3","151.33",,,
"CYCU","WHS7_104","PUBLISHED","2005","EMR","OMN","272.6","272.55",,,
"CYCU","WHS7_104","PUBLISHED","2005","WPR","MYS","91.7","91.66",,,
"CYCU","WHS7_156","PUBLISHED","2010","SEAR","BTN","90.2","90.21",,,
"CYCU","WHS7_105","PUBLISHED","1999","AFR","BWA","306.6","306.62",,,
"CYCU","WHS7_105","PUBLISHED","2002","AFR","GMB","55.1","55.1",,,
"CYCU","WHS7_108","PUBLISHED","2004","AMR","BHS","853.6","853.6",,,
"CYCU","WHS7_108","PUBLISHED","2009","AMR","TTO","703.7","703.75",,,
"CYCU","WHS7_108","PUBLISHED","1996","AMR","MEX","154.0","153.95",,,
"CYCU","WHS7_105","PUBLISHED","1996","EUR","CZE","914.5","914.51",,,
"CYCU","WHS7_156","PUBLISHED","1998","WPR","TON","92.0","91.96",,,
"CYCU","WHS7_156","PUBLISHED","2004","AFR","SYC","420.6","420.63",,,
"CYCU","WHS7_108","PUBLISHED","2000","EUR","TKM","66.2","66.23",,,
"CYCU","WHS7_105","PUBLISHED","2008","EUR","AZE","376.1","376.12",,,
"CYCU","WHS7_104","PUBLISHED","2001","WPR","AUS","1081.7","1081.67",,,
"CYCU","WHS7_108","PUBLISHED","1996","AFR","NAM","170.4","170.38",,,
"CYCU","WHS7_104","PUBLISHED","2002","AFR","GNB","3.8","3.84",,,
"CYCU","WHS7_104","PUBLISHED","2003","AFR","ZAF","124.8","124.77",,,
"CYCU","WHS7_104","PUBLISHED","2009","AMR","ECU","108.2","108.19",,,
"CYCU","WHS7_156","PUBLISHED","2001","EUR","RUS","119.0","119.03",,,
"CYCU","WHS7_105","PUBLISHED","1996","AFR","CPV","67.1","67.11",,,
"CYCU","WHS7_105","PUBLISHED","2007","AFR","COM","56.9","56.85",,,
"CYCU","WHS7_105","PUBLISHED","2000","AMR","MEX","509.2","509.24",,,
"CYCU","WHS7_156","PUBLISHED","2005","EUR","ROU","251.1","251.1",,,
"CYCU","WHS7_104","PUBLISHED","2009","EMR","SDN","33.7","33.72",,,
"CYCU","WHS7_156","PUBLISHED","2002","EMR","BHR","510.0","509.99",,,
"CYCU","WHS7_104","PUBLISHED","2005","AFR","SEN","23.0","23.04",,,
"CYCU","WHS7_108","PUBLISHED","2001","AMR","VEN","213.1","213.1",,,
"CYCU","WHS7_105","PUBLISHED","1997","AMR","GTM","119.9","119.88",,,
"CYCU","WHS7_108","PUBLISHED","2005","AMR","PAN","477.2","477.16",,,
"CYCU","WHS7_156","PUBLISHED","1998","EUR","MCO","2888.7","2888.71",,,
"CYCU","WHS7_104","PUBLISHED","1998","EMR","IRQ","0.3","0.26",,,
"CYCU","WHS7_108","PUBLISHED","2011","AMR","PRY","203.0","203.02",,,
"CYCU","WHS7_104","PUBLISHED","2001","SEAR","BTN","39.8","39.78",,,
"CYCU","WHS7_104","PUBLISHED","2002","EUR","BIH","76.3","76.33",,,
"CYCU","WHS7_105","PUBLISHED","1997","WPR","PHL","81.8","81.79",,,
"CYCU","WHS7_104","PUBLISHED","2003","WPR","NRU","362.2","362.23",,,
"CYCU","WHS7_105","PUBLISHED","1996","AFR","ZAF","477.1","477.09",,,
"CYCU","WHS7_108","PUBLISHED","2010","SEAR","IDN","44.3","44.28",,,
"CYCU","WHS7_105","PUBLISHED","2011","EUR","FIN","3382.0","3382",,,
"CYCU","WHS7_105","PUBLISHED","2004","EUR","ROU","476.8","476.8",,,
"CYCU","WHS7_156","PUBLISHED","2011","EMR","MAR","195.1","195.14",,,
"CYCU","WHS7_108","PUBLISHED","1995","WPR","VNM","17.1","17.12",,,
"CYCU","WHS7_156","PUBLISHED","2004","WPR","MYS","180.8","180.78",,,
"CYCU","WHS7_105","PUBLISHED","2005","EUR","MCO","4347.6","4347.62",,,
"CYCU","WHS7_105","PUBLISHED","2000","EMR","SYR","177.6","177.62",,,
"CYCU","WHS7_108","PUBLISHED","1997","EMR","ARE","756.1","756.05",,,
"CYCU","WHS7_108","PUBLISHED","2005","WPR","PNG","57.0","57.02",,,
"CYCU","WHS7_156","PUBLISHED","2005","AFR","AGO","71.0","70.96",,,
"CYCU","WHS7_105","PUBLISHED","2011","AFR","GHA","98.8","98.84",,,
"CYCU","WHS7_108","PUBLISHED","2004","EUR","BEL","2391.7","2391.73",,,
"CYCU","WHS7_105","PUBLISHED","2003","EUR","KAZ","258.5","258.54",,,
"CYCU","WHS7_156","PUBLISHED","1999","EUR","SMR","2396.4","2396.44",,,
"CYCU","WHS7_108","PUBLISHED","1995","AMR","ATG","394.0","394.03",,,
"CYCU","WHS7_105","PUBLISHED","2001","AFR","ZMB","57.6","57.63",,,
"CYCU","WHS7_108","PUBLISHED","2002","EUR","ESP","1244.1","1244.07",,,
"CYCU","WHS7_108","PUBLISHED","2011","AFR","SEN","69.1","69.1",,,
"CYCU","WHS7_156","PUBLISHED","1998","AFR","LBR","8.3","8.33",,,
"CYCU","WHS7_108","PUBLISHED","1999","EUR","SWE","1825.5","1825.5",,,
"CYCU","WHS7_104","PUBLISHED","2011","AMR","URY","816.1","816.12",,,
"CYCU","WHS7_104","PUBLISHED","2003","EUR","GRC","928.4","928.42",,,
"CYCU","WHS7_104","PUBLISHED","2003","EUR","IRL","2242.3","2242.34",,,
"CYCU","WHS7_156","PUBLISHED","1996","EMR","QAT","640.6","640.57",,,
"CYCU","WHS7_156","PUBLISHED","2009","WPR","MYS","285.3","285.25",,,
"CYCU","WHS7_156","PUBLISHED","2008","AFR","SEN","54.0","53.98",,,
"CYCU","WHS7_156","PUBLISHED","2005","AMR","SLV","202.4","202.4",,,
"CYCU","WHS7_104","PUBLISHED","2001","AMR","MEX","166.8","166.82",,,
"CYCU","WHS7_156","PUBLISHED","2008","EMR","EGY","101.2","101.24",,,
"CYCU","WHS7_104","PUBLISHED","2000","AFR","RWA","3.4","3.42",,,
"CYCU","WHS7_104","PUBLISHED","2004","AMR","GTM","43.1","43.12",,,
"CYCU","WHS7_108","PUBLISHED","2009","EUR","PRT","1794.3","1794.32",,,
"CYCU","WHS7_156","PUBLISHED","2004","EUR","MDA","61.1","61.11",,,
"CYCU","WHS7_105","PUBLISHED","2005","EMR","SAU","724.0","724.01",,,
"CYCU","WHS7_156","PUBLISHED","2000","AFR","MLI","16.3","16.29",,,
"CYCU","WHS7_104","PUBLISHED","2005","AMR","VCT","149.9","149.85",,,
"CYCU","WHS7_108","PUBLISHED","2000","EUR","ALB","96.2","96.16",,,
"CYCU","WHS7_108","PUBLISHED","2011","EMR","AFG","7.9","7.87",,,
"CYCU","WHS7_108","PUBLISHED","1996","EMR","JOR","141.7","141.71",,,
"CYCU","WHS7_156","PUBLISHED","1998","EUR","HRV","372.2","372.18",,,
"CYCU","WHS7_108","PUBLISHED","1995","AFR","MWI","9.5","9.5",,,
"CYCU","WHS7_104","PUBLISHED","2011","AFR","CPV","115.6","115.56",,,
"CYCU","WHS7_156","PUBLISHED","2000","AFR","GIN","19.3","19.33",,,
"CYCU","WHS7_104","PUBLISHED","2005","AFR","STP","42.7","42.72",,,
"CYCU","WHS7_105","PUBLISHED","2010","AMR","BOL","257.8","257.79",,,
"CYCU","WHS7_156","PUBLISHED","1995","EUR","KGZ","19.4","19.4",,,
"CYCU","WHS7_156","PUBLISHED","2009","EUR","GBR","3512.1","3512.06",,,
"CYCU","WHS7_104","PUBLISHED","2002","SEAR","IDN","7.8","7.75",,,
"CYCU","WHS7_105","PUBLISHED","2012","SEAR","LKA","189.4","189.42",,,
"CYCU","WHS7_104","PUBLISHED","1998","SEAR","THA","37.6","37.61",,,
"CYCU","WHS7_156","PUBLISHED","2005","EUR","EST","512.5","512.51",,,
"CYCU","WHS7_156","PUBLISHED","1998","AFR","CAF","10.5","10.45",,,
"CYCU","WHS7_156","PUBLISHED","2001","AFR","GNB","15.1","15.1",,,
"CYCU","WHS7_156","PUBLISHED","2006","AMR","GUY","78.9","78.9",,,
"CYCU","WHS7_105","PUBLISHED","1995","AMR","SUR","208.4","208.4",,,
"CYCU","WHS7_108","PUBLISHED","2004","WPR","MNG","82.3","82.33",,,
"CYCU","WHS7_156","PUBLISHED","2000","EMR","BHR","475.9","475.9",,,
"CYCU","WHS7_104","PUBLISHED","2000","EMR","EGY","31.8","31.81",,,
"CYCU","WHS7_105","PUBLISHED","2003","AMR","USA","5992.7","5992.73",,,
"CYCU","WHS7_104","PUBLISHED","2000","EUR","AZE","5.6","5.63",,,
"CYCU","WHS7_104","PUBLISHED","1997","EUR","LVA","89.3","89.29",,,
"CYCU","WHS7_104","PUBLISHED","2010","EMR","SDN","37.3","37.27",,,
"CYCU","WHS7_105","PUBLISHED","1996","AFR","RWA","22.7","22.73",,,
"CYCU","WHS7_104","PUBLISHED","1997","AMR","CRI","169.7","169.71",,,
"CYCU","WHS7_108","PUBLISHED","2006","WPR","JPN","2071.1","2071.07",,,
"CYCU","WHS7_156","PUBLISHED","2011","EMR","IRN","482.6","482.61",,,
"CYCU","WHS7_156","PUBLISHED","2002","AMR","DOM","175.8","175.75",,,
"CYCU","WHS7_104","PUBLISHED","1995","EUR","FRA","2187.0","2186.98",,,
"CYCU","WHS7_108","PUBLISHED","1996","EUR","HRV","560.8","560.82",,,
"CYCU","WHS7_104","PUBLISHED","2007","WPR","NZL","2220.0","2219.99",,,
"CYCU","WHS7_105","PUBLISHED","1999","AFR","SEN","57.0","57.02",,,
"CYCU","WHS7_108","PUBLISHED","1999","AMR","BRA","202.3","202.27",,,
"CYCU","WHS7_104","PUBLISHED","2009","EUR","LVA","466.6","466.57",,,
"CYCU","WHS7_156","PUBLISHED","2011","WPR","COK","510.5","510.54",,,
"CYCU","WHS7_104","PUBLISHED","2003","WPR","KIR","97.7","97.69",,,
"CYCU","WHS7_156","PUBLISHED","2008","WPR","FSM","323.2","323.24",,,
"CYCU","WHS7_104","PUBLISHED","2004","AMR","MEX","199.0","198.97",,,
"CYCU","WHS7_108","PUBLISHED","2010","AMR","HND","169.3","169.32",,,
"CYCU","WHS7_156","PUBLISHED","2007","EUR","GEO","187.7","187.72",,,
"CYCU","WHS7_105","PUBLISHED","1995","AFR","BEN","43.1","43.12",,,
"CYCU","WHS7_156","PUBLISHED","1996","AFR","TGO","17.5","17.45",,,
"CYCU","WHS7_108","PUBLISHED","1995","AMR","SLV","92.1","92.12",,,
"CYCU","WHS7_156","PUBLISHED","1998","AMR","PAN","264.1","264.12",,,
"CYCU","WHS7_104","PUBLISHED","1999","AFR","BDI","2.2","2.15",,,
"CYCU","WHS7_104","PUBLISHED","2012","AMR","ARG","688.7","688.7",,,
"CYCU","WHS7_105","PUBLISHED","2003","AMR","VEN","431.9","431.91",,,
"CYCU","WHS7_108","PUBLISHED","2003","EMR","ARE","700.3","700.3",,,
"CYCU","WHS7_108","PUBLISHED","1995","EUR","GRC","656.7","656.73",,,
"CYCU","WHS7_104","PUBLISHED","1999","EUR","BGR","63.9","63.88",,,
"CYCU","WHS7_104","PUBLISHED","2005","EUR","CZE","770.4","770.43",,,
"CYCU","WHS7_105","PUBLISHED","2007","EUR","GRC","2726.8","2726.84",,,
"CYCU","WHS7_105","PUBLISHED","2011","EUR","SMR","3235.0","3235",,,
"CYCU","WHS7_156","PUBLISHED","2007","EMR","OMN","403.1","403.07",,,
"CYCU","WHS7_105","PUBLISHED","2012","AFR","TZA","108.7","108.68",,,
"CYCU","WHS7_156","PUBLISHED","1995","AMR","BOL","39.3","39.31",,,
"CYCU","WHS7_156","PUBLISHED","2003","AMR","ECU","164.1","164.14",,,
"CYCU","WHS7_108","PUBLISHED","1995","AMR","DOM","42.3","42.26",,,
"CYCU","WHS7_104","PUBLISHED","1997","AMR","PRY","48.2","48.19",,,
"CYCU","WHS7_156","PUBLISHED","2008","AFR","COM","42.2","42.24",,,
"CYCU","WHS7_108","PUBLISHED","2008","AFR","GAB","167.6","167.64",,,
"CYCU","WHS7_156","PUBLISHED","2011","AMR","BRB","935.1","935.07",,,
"CYCU","WHS7_156","PUBLISHED","2007","SEAR","IND","40.4","40.4",,,
"CYCU","WHS7_156","PUBLISHED","1998","WPR","SLB","42.6","42.57",,,
"CYCU","WHS7_108","PUBLISHED","2010","AFR","MRT","91.0","90.99",,,
"CYCU","WHS7_156","PUBLISHED","2000","AFR","SYC","371.3","371.31",,,
"CYCU","WHS7_104","PUBLISHED","2001","AFR","TZA","4.8","4.78",,,
"CYCU","WHS7_108","PUBLISHED","1996","AMR","BRB","444.4","444.42",,,
"CYCU","WHS7_105","PUBLISHED","1995","EMR","TUN","257.9","257.93",,,
"CYCU","WHS7_105","PUBLISHED","2004","AMR","CRI","663.0","663.03",,,
"CYCU","WHS7_156","PUBLISHED","2007","AMR","GUY","88.6","88.62",,,
"CYCU","WHS7_156","PUBLISHED","2011","AMR","NIC","124.2","124.23",,,
"CYCU","WHS7_156","PUBLISHED","2010","AFR","BEN","30.5","30.48",,,
"CYCU","WHS7_104","PUBLISHED","1998","AFR","ZMB","13.7","13.72",,,
"CYCU","WHS7_156","PUBLISHED","2000","AMR","GRD","339.0","339.02",,,
"CYCU","WHS7_156","PUBLISHED","2000","WPR","FJI","80.3","80.27",,,
"CYCU","WHS7_108","PUBLISHED","2003","EUR","MKD","349.7","349.71",,,
"CYCU","WHS7_108","PUBLISHED","2011","EMR","LBN","235.6","235.61",,,
"CYCU","WHS7_104","PUBLISHED","2010","EUR","SRB","337.8","337.83",,,
"CYCU","WHS7_156","PUBLISHED","1997","EUR","UZB","42.7","42.69",,,
"CYCU","WHS7_104","PUBLISHED","2011","EMR","SYR","47.1","47.14",,,
"CYCU","WHS7_156","PUBLISHED","2011","AFR","AGO","177.6","177.6",,,
"CYCU","WHS7_105","PUBLISHED","2005","WPR","AUS","2958.3","2958.26",,,
"CYCU","WHS7_108","PUBLISHED","2001","WPR","TUV","198.5","198.5",,,
"CYCU","WHS7_108","PUBLISHED","2011","EUR","LUX","5794.4","5794.45",,,
"CYCU","WHS7_105","PUBLISHED","2002","EUR","SRB","584.5","584.48",,,
"CYCU","WHS7_104","PUBLISHED","1996","EUR","SWE","2229.9","2229.92",,,
"CYCU","WHS7_105","PUBLISHED","2010","WPR","JPN","3213.5","3213.48",,,
"CYCU","WHS7_156","PUBLISHED","2003","AMR","CUB","201.9","201.88",,,
"CYCU","WHS7_156","PUBLISHED","2011","AMR","GRD","481.3","481.27",,,
"CYCU","WHS7_105","PUBLISHED","2006","AMR","JAM","307.3","307.26",,,
"CYCU","WHS7_105","PUBLISHED","2010","EUR","NOR","5801.7","5801.66",,,
"CYCU","WHS7_108","PUBLISHED","2010","AFR","MLI","30.1","30.07",,,
"CYCU","WHS7_104","PUBLISHED","2007","SEAR","IDN","21.1","21.08",,,
"CYCU","WHS7_104","PUBLISHED","2006","EMR","SDN","18.1","18.1",,,
"CYCU","WHS7_156","PUBLISHED","2010","AFR","SWZ","261.2","261.2",,,
"CYCU","WHS7_105","PUBLISHED","2010","EUR","IRL","3824.7","3824.68",,,
"CYCU","WHS7_105","PUBLISHED","2003","EUR","MKD","580.7","580.69",,,
"CYCU","WHS7_108","PUBLISHED","2002","WPR","NZL","1426.6","1426.56",,,
"CYCU","WHS7_156","PUBLISHED","1997","EMR","EGY","58.6","58.55",,,
"CYCU","WHS7_156","PUBLISHED","2007","EMR","KWT","953.5","953.54",,,
"CYCU","WHS7_156","PUBLISHED","1999","AFR","DZA","53.4","53.4",,,
"CYCU","WHS7_108","PUBLISHED","2007","AFR","ZMB","40.3","40.28",,,
"CYCU","WHS7_108","PUBLISHED","2004","AMR","URY","365.5","365.45",,,
"CYCU","WHS7_105","PUBLISHED","2012","AMR","CRI","1310.6","1310.59",,,
"CYCU","WHS7_105","PUBLISHED","2006","AMR","NIC","202.5","202.54",,,
"CYCU","WHS7_108","PUBLISHED","1995","AMR","ECU","103.1","103.06",,,
"CYCU","WHS7_108","PUBLISHED","2010","AMR","GUY","154.2","154.23",,,
"CYCU","WHS7_104","PUBLISHED","2006","WPR","MYS","121.7","121.7",,,
"CYCU","WHS7_108","PUBLISHED","2002","WPR","NRU","402.5","402.47",,,
"CYCU","WHS7_105","PUBLISHED","1996","AFR","BDI","22.3","22.26",,,
"CYCU","WHS7_108","PUBLISHED","2008","AFR","GMB","37.1","37.1",,,
"CYCU","WHS7_156","PUBLISHED","2001","AFR","KEN","18.7","18.68",,,
"CYCU","WHS7_104","PUBLISHED","1997","SEAR","IND","4.7","4.66",,,
"CYCU","WHS7_104","PUBLISHED","2012","EMR","OMN","555.1","555.06",,,
